ID;ART;NAME;FNAME;PARENT;EDIZM;VEDIZM;OEDIZM;VN;NDA;SZ;PROIZV;STRANA;OPIS;KOMMENT;PR;UPAK;IDS;KO;SO;FILES;
3063200;42379;Паркет ламинат KRONOSPAN Кронофикс click 0709 Дуб Highland 31 класс;Паркет ламинат KRONOSPAN Кронофикс click 0709 Дуб Highland 31 класс;2601037;шт.;2;0;1;1;0;;Россия;31класс, структура RF-имитирует поверхность натурального дерева;;0;0;0;173;0;3063200_63390007102468.jpg 3063200_63390007105375.jpg;
3064008;42783;Пена монтажная ''MAKROFLEX" , 750мл;Пена монтажная ''MAKROFLEX" , 750мл;2609230;шт.;1;0;1;1;0;;;Перед использованием см. инструкцию, есть оптовые цены.;;0;0;0;16;0;3064008_63385256181609.jpg;
3063206;42382;Паркет ламинат KRONOSPAN Кронофикс click 1665 дуб Royal 31 класс;Паркет ламинат KRONOSPAN Кронофикс click 1665 дуб Royal 31 класс;2601037;шт.;2;0;1;1;0;;Россия;31класс, структура RF-имитирует поверхность натурального дерева;;0;0;0;164;0;3063206_63390007127984.jpg;
3064024;42791;Дюбель фасадный, сердечник п/проп. KI-10х160мм;Дюбель фасадный, сердечник п/проп. KI-10х160мм;200005312;шт.;0;0;1;1;0;;Германия;;;0;0;0;410;0;3064024_63583434690421.jpg;
3063340;42449;Профиль стыкоперекрывающий ПС 01.1350.084 ( Дуб универсальный );Профиль стыкоперекрывающий ПС 01.1350.084 ( Дуб универсальный );2574709;шт.;0;0;1;1;0;;Россия;;;0;0;0;6;0;;
3063298;42428;Гвозди финишные оцинк.1,8*40мм (DIN 1152);Гвозди финишные оцинк.1,8*40мм (DIN 1152);2553575;кг.;1;0;1;1;0;;Россия;;;0;0;0;11,704;0;3063298_63398201454468.jpg;
3063300;42429;Гвозди финишные оцинк.1,8*50мм (DIN 1152);Гвозди финишные оцинк.1,8*50мм (DIN 1152);2553575;кг.;1;0;1;1;0;;Россия;;;0;0;0;6,6383;0;3063300_63398201462875.jpg;
3063302;42430;Гвозди финишные оцинк.2,0*60мм (DIN 1152);Гвозди финишные оцинк.2,0*60мм (DIN 1152);2553575;кг.;1;0;1;1;0;;Россия;;;0;0;0;3,748;0;3063302_63398201470890.jpg;
3063304;42431;Гвозди финишные оцинк.1,6*30мм (DIN 1152);Гвозди финишные оцинк.1,6*30мм (DIN 1152);2553575;кг.;1;0;1;1;0;;Россия;;;0;0;0;3,5264;0;3063304_63398201444859.jpg;
3063306;42432;Гвозди Толевые оцинк. 2,5*32мм;Гвозди Толевые оцинк. 2,5*32мм;2553575;кг.;1;0;1;1;0;;;ГОСТ 4029-63;;0;0;0;6,076;0;3063306_63576978457312.jpg;
3063318;42438;Гвозди строительные оцинков.2,5*50;Гвозди строительные оцинков.2,5*50;2553575;кг.;1;0;1;1;0;;Россия;ГОСТ 4028-63.016;;0;0;0;8,33;0;3063318_63398201657000.jpg;
3063320;42439;Гвозди строительные оцинков.2,5*60;Гвозди строительные оцинков.2,5*60;2553575;кг.;1;0;1;1;0;;Россия;ГОСТ 4028-63.016;;0;0;0;3,52;0;3063320_63398201665734.jpg;
3063322;42440;Гвозди строительные оцинков.3,0*70;Гвозди строительные оцинков.3,0*70;2553575;кг.;1;0;1;1;0;;Россия;ГОСТ 4028-63.016;;0;0;0;5,04;0;3063322_63398201672953.jpg;
